customer_id,signup_date,churn_date,plan,region,acquisition_channel,base_mrr
C003459,2025-02-01,,SMB,APAC,Social,87.22
C003460,2025-02-01,,SMB,US,Organic,73.61
C003461,2025-02-01,,SMB,EU,Paid Search,97.31
C003462,2025-02-01,2025-08-01,SMB,US,Social,59.8
C003463,2025-02-01,,SMB,US,Organic,90.41
C003464,2025-02-01,,Enterprise,US,Organic,3164.41
C003465,2025-02-01,,Mid,US,Paid Search,360.46
C003466,2025-02-01,,Mid,US,Paid Search,829.54
C003467,2025-02-01,2025-06-01,SMB,US,Organic,82.91
C003468,2025-02-01,,SMB,EU,Organic,88.35
C003469,2025-02-01,,SMB,EU,Social,130.78
C003470,2025-02-01,,Mid,US,Paid Search,435.33
C003471,2025-02-01,,SMB,APAC,Organic,77.17
C003472,2025-02-01,,Mid,US,Social,527.28
C003473,2025-02-01,2025-06-01,Mid,EU,Organic,507.16
C003474,2025-02-01,2025-08-01,SMB,US,Organic,89.66
C003475,2025-02-01,,Mid,APAC,Organic,441.55
C003476,2025-02-01,,SMB,APAC,Organic,100.02
C003477,2025-02-01,2025-07-01,SMB,EU,Referral,49.74
C003478,2025-02-01,2025-03-01,Mid,US,Organic,488.97
C003479,2025-02-01,,SMB,EU,Organic,82.72
C003480,2025-02-01,,SMB,US,Referral,68.97
C003481,2025-02-01,,SMB,APAC,Organic,101.95
C003482,2025-02-01,,SMB,US,Organic,104.86
C003483,2025-02-01,,Enterprise,US,Paid Search,5063.6
C003484,2025-02-01,,SMB,EU,Social,67.22
C003485,2025-02-01,,Mid,US,Social,743.16
C003486,2025-02-01,2025-07-01,SMB,APAC,Organic,105.31
C003487,2025-02-01,,SMB,US,Organic,48.1
C003488,2025-02-01,,SMB,US,Social,126.55
C003489,2025-02-01,,SMB,EU,Social,125.64
C003490,2025-02-01,2025-06-01,SMB,US,Referral,78.05
C003491,2025-02-01,2025-05-01,SMB,EU,Organic,71.23
C003492,2025-02-01,,Mid,US,Organic,412.37
C003493,2025-02-01,2025-06-01,SMB,US,Social,68.18
C003494,2025-02-01,,SMB,EU,Social,109.16
C003495,2025-02-01,,SMB,US,Paid Search,64.42
C003496,2025-02-01,2025-08-01,SMB,EU,Social,84.27
C003497,2025-02-01,,SMB,EU,Referral,112.74
C003498,2025-02-01,,SMB,EU,Paid Search,94.99
C003499,2025-02-01,,SMB,US,Paid Search,29.59
C003500,2025-02-01,,Mid,US,Paid Search,896.56
C003501,2025-02-01,,SMB,US,Organic,70.34
C003502,2025-02-01,2025-05-01,Mid,US,Organic,488.92
C003503,2025-02-01,2025-05-01,Mid,US,Paid Search,381.91
C003504,2025-02-01,2025-06-01,SMB,US,Organic,89.31
C003505,2025-02-01,,SMB,APAC,Social,74.42
C003506,2025-02-01,,Mid,EU,Social,910.94
C003507,2025-02-01,,Enterprise,EU,Social,1738.02
C003508,2025-02-01,,Mid,US,Paid Search,627.5
C003509,2025-03-01,,SMB,EU,Referral,96.24
C003510,2025-03-01,,SMB,EU,Paid Search,81.94
C003511,2025-03-01,2025-07-01,Mid,EU,Social,646.35
C003512,2025-03-01,2025-06-01,SMB,EU,Organic,57.18
C003513,2025-03-01,,SMB,EU,Social,45.66
C003514,2025-03-01,2025-06-01,SMB,US,Referral,82.0
C003515,2025-03-01,,Mid,US,Organic,437.37
C003516,2025-03-01,,Mid,EU,Organic,747.02
C003517,2025-03-01,,SMB,US,Social,86.3
C003518,2025-03-01,2025-05-01,SMB,EU,Organic,98.38
C003519,2025-03-01,,Mid,US,Paid Search,891.24
C003520,2025-03-01,,SMB,APAC,Organic,69.09
C003521,2025-03-01,,Enterprise,US,Organic,454.9
C003522,2025-03-01,,SMB,US,Paid Search,95.86
C003523,2025-03-01,,Mid,US,Social,626.84
C003524,2025-03-01,,Mid,US,Organic,398.83
C003525,2025-03-01,,SMB,US,Paid Search,75.62
C003526,2025-03-01,,SMB,US,Organic,72.78
C003527,2025-03-01,,SMB,EU,Paid Search,83.87
C003528,2025-03-01,,SMB,APAC,Social,55.77
C003529,2025-03-01,,SMB,EU,Organic,94.08
C003530,2025-03-01,,Mid,EU,Social,466.74
C003531,2025-03-01,2025-08-01,SMB,APAC,Paid Search,96.13
C003532,2025-03-01,2025-05-01,SMB,US,Organic,97.37
C003533,2025-03-01,,Mid,US,Paid Search,485.59
C003534,2025-03-01,2025-04-01,Mid,EU,Organic,225.58
C003535,2025-03-01,,SMB,EU,Paid Search,95.02
C003536,2025-03-01,,SMB,US,Organic,93.86
C003537,2025-03-01,,SMB,US,Social,105.09
C003538,2025-03-01,,SMB,US,Paid Search,81.65
C003539,2025-03-01,2025-06-01,SMB,EU,Organic,68.49
C003540,2025-03-01,,SMB,US,Referral,65.77
C003541,2025-03-01,2025-07-01,SMB,EU,Paid Search,81.13
C003542,2025-03-01,,Mid,EU,Paid Search,845.47
C003543,2025-03-01,,Mid,US,Organic,692.19
C003544,2025-03-01,2025-07-01,SMB,US,Referral,75.79
C003545,2025-03-01,,SMB,US,Social,104.22
C003546,2025-03-01,,SMB,EU,Social,102.85
C003547,2025-03-01,,SMB,US,Paid Search,50.27
C003548,2025-03-01,,SMB,EU,Referral,61.04
C003549,2025-03-01,,SMB,US,Organic,71.24
C003550,2025-03-01,2025-07-01,SMB,EU,Paid Search,108.8
C003551,2025-03-01,,SMB,US,Organic,107.68
C003552,2025-03-01,,Enterprise,APAC,Social,4847.91
C003553,2025-03-01,,SMB,US,Organic,66.7
C003554,2025-03-01,,SMB,US,Social,97.03
C003555,2025-03-01,,SMB,US,Organic,68.84
C003556,2025-03-01,,Mid,APAC,Organic,402.4
C003557,2025-03-01,,Mid,US,Paid Search,822.72
C003558,2025-03-01,,Mid,US,Organic,846.85
C003559,2025-03-01,,Mid,US,Organic,912.34
C003560,2025-03-01,2025-07-01,SMB,EU,Social,56.01
C003561,2025-03-01,,Mid,US,Social,235.03
C003562,2025-03-01,2025-07-01,SMB,EU,Social,60.2
C003563,2025-03-01,,SMB,APAC,Organic,91.87
C003564,2025-03-01,2025-08-01,Mid,US,Paid Search,470.6
C003565,2025-03-01,,SMB,US,Organic,90.12
C003566,2025-03-01,,SMB,EU,Organic,104.41
C003567,2025-03-01,,SMB,US,Social,84.31
C003568,2025-03-01,,Mid,US,Paid Search,566.04
C003569,2025-03-01,,SMB,US,Social,81.31
C003570,2025-03-01,,SMB,APAC,Organic,60.05
C003571,2025-03-01,,SMB,US,Paid Search,38.15
C003572,2025-03-01,,SMB,US,Social,73.2
C003573,2025-03-01,,SMB,EU,Organic,54.05
C003574,2025-03-01,,Mid,US,Organic,851.86
C003575,2025-03-01,,SMB,APAC,Organic,69.86
C003576,2025-03-01,2025-05-01,SMB,APAC,Paid Search,96.05
C003577,2025-03-01,,Mid,US,Paid Search,481.0
C003578,2025-03-01,,SMB,US,Social,52.37
C003579,2025-03-01,2025-07-01,SMB,EU,Social,101.31
C003580,2025-03-01,,SMB,US,Organic,104.66
C003581,2025-03-01,,Enterprise,US,Organic,5990.4
C003582,2025-03-01,,Mid,US,Organic,784.22
C003583,2025-03-01,,SMB,US,Organic,78.15
C003584,2025-03-01,2025-07-01,SMB,US,Organic,72.17
C003585,2025-03-01,,SMB,US,Referral,125.3
C003586,2025-04-01,,SMB,APAC,Social,60.67
C003587,2025-04-01,,Enterprise,US,Organic,3785.59
C003588,2025-04-01,,SMB,EU,Paid Search,124.69
C003589,2025-04-01,,Mid,US,Organic,791.24
C003590,2025-04-01,,SMB,US,Social,146.38
C003591,2025-04-01,,SMB,APAC,Organic,103.67
C003592,2025-04-01,2025-07-01,SMB,US,Referral,16.21
C003593,2025-04-01,,Mid,EU,Referral,738.06
C003594,2025-04-01,2025-06-01,SMB,EU,Social,72.87
C003595,2025-04-01,,SMB,APAC,Social,94.98
C003596,2025-04-01,2025-05-01,SMB,US,Paid Search,95.43
C003597,2025-04-01,,Mid,US,Paid Search,913.74
C003598,2025-04-01,,SMB,APAC,Social,101.16
C003599,2025-04-01,,SMB,APAC,Organic,68.66
C003600,2025-04-01,2025-06-01,SMB,EU,Paid Search,72.13
C003601,2025-04-01,2025-07-01,SMB,EU,Organic,25.29
C003602,2025-04-01,,SMB,US,Organic,98.79
C003603,2025-04-01,,Enterprise,US,Paid Search,3871.21
C003604,2025-04-01,,SMB,EU,Organic,94.33
C003605,2025-04-01,2025-05-01,SMB,US,Social,88.97
C003606,2025-04-01,,SMB,US,Paid Search,74.5
C003607,2025-04-01,,SMB,US,Organic,76.13
C003608,2025-04-01,,SMB,EU,Organic,58.7
C003609,2025-04-01,,Enterprise,APAC,Paid Search,2664.81
C003610,2025-04-01,,SMB,US,Organic,67.29
C003611,2025-04-01,,SMB,US,Paid Search,11.47
C003612,2025-04-01,,Mid,APAC,Referral,662.45
C003613,2025-04-01,,Mid,US,Social,213.69
C003614,2025-04-01,,SMB,APAC,Referral,47.27
C003615,2025-04-01,,SMB,US,Referral,80.02
C003616,2025-04-01,,Mid,EU,Paid Search,892.85
C003617,2025-04-01,,Mid,APAC,Organic,654.1
C003618,2025-04-01,,SMB,EU,Referral,95.04
C003619,2025-04-01,2025-05-01,Mid,EU,Organic,582.98
C003620,2025-04-01,,SMB,US,Referral,47.32
C003621,2025-04-01,,SMB,APAC,Social,70.27
C003622,2025-04-01,,Mid,US,Social,722.68
C003623,2025-04-01,2025-05-01,SMB,EU,Paid Search,70.33
C003624,2025-04-01,,SMB,US,Organic,130.69
C003625,2025-04-01,,SMB,US,Paid Search,88.57
C003626,2025-04-01,,SMB,US,Organic,79.18
C003627,2025-04-01,,SMB,EU,Organic,80.44
C003628,2025-04-01,,SMB,APAC,Paid Search,27.67
C003629,2025-04-01,,SMB,APAC,Paid Search,88.72
C003630,2025-04-01,,SMB,EU,Organic,84.66
C003631,2025-04-01,,SMB,US,Referral,76.5
C003632,2025-04-01,,SMB,US,Referral,60.75
C003633,2025-04-01,,SMB,APAC,Referral,97.21
C003634,2025-04-01,2025-06-01,SMB,EU,Organic,70.27
C003635,2025-04-01,,Mid,EU,Social,873.78
C003636,2025-04-01,,Mid,EU,Paid Search,818.63
C003637,2025-04-01,,Mid,US,Referral,310.24
C003638,2025-04-01,2025-06-01,SMB,EU,Social,100.6
C003639,2025-04-01,,SMB,APAC,Organic,40.37
C003640,2025-04-01,,Mid,EU,Organic,711.39
C003641,2025-04-01,,SMB,US,Paid Search,54.25
C003642,2025-04-01,,SMB,US,Social,45.08
C003643,2025-04-01,2025-06-01,SMB,EU,Paid Search,83.85
C003644,2025-04-01,,Mid,US,Organic,688.38
C003645,2025-04-01,,SMB,APAC,Organic,80.68
C003646,2025-04-01,,Mid,US,Organic,659.57
C003647,2025-04-01,,SMB,US,Social,86.3
C003648,2025-04-01,,Mid,US,Social,569.61
C003649,2025-04-01,,SMB,EU,Social,75.3
C003650,2025-04-01,,SMB,US,Organic,112.52
C003651,2025-04-01,2025-07-01,SMB,EU,Organic,56.48
C003652,2025-04-01,,SMB,APAC,Referral,48.35
C003653,2025-04-01,,Mid,US,Organic,724.76
C003654,2025-04-01,,SMB,US,Referral,98.8
C003655,2025-04-01,,SMB,EU,Organic,80.69
C003656,2025-04-01,,SMB,EU,Referral,77.98
C003657,2025-04-01,,SMB,EU,Paid Search,102.16
C003658,2025-04-01,,SMB,EU,Referral,57.22
C003659,2025-04-01,,Mid,US,Social,879.02
C003660,2025-04-01,,Mid,APAC,Social,583.82
C003661,2025-04-01,,SMB,APAC,Social,48.47
C003662,2025-04-01,,SMB,EU,Organic,52.25
C003663,2025-04-01,2025-08-01,SMB,APAC,Organic,76.83
C003664,2025-04-01,,SMB,EU,Organic,36.4
C003665,2025-04-01,,Enterprise,US,Paid Search,3595.71
C003666,2025-04-01,2025-07-01,SMB,US,Paid Search,49.97
C003667,2025-04-01,,SMB,US,Organic,95.22
C003668,2025-04-01,,SMB,EU,Organic,50.99
C003669,2025-04-01,,SMB,EU,Organic,61.07
C003670,2025-04-01,,SMB,APAC,Paid Search,73.76
C003671,2025-04-01,,Mid,APAC,Organic,522.71
C003672,2025-04-01,,Mid,US,Social,588.12
C003673,2025-04-01,,SMB,EU,Social,68.25
C003674,2025-04-01,2025-06-01,Mid,EU,Social,859.73
C003675,2025-04-01,,SMB,US,Organic,73.63
C003676,2025-04-01,2025-08-01,SMB,EU,Organic,50.93
C003677,2025-04-01,,Mid,EU,Organic,723.84
C003678,2025-04-01,,SMB,EU,Organic,85.33
C003679,2025-04-01,,Mid,US,Organic,550.14
C003680,2025-04-01,2025-07-01,SMB,US,Paid Search,93.85
C003681,2025-04-01,,SMB,US,Organic,75.05
C003682,2025-04-01,,Mid,US,Paid Search,749.79
C003683,2025-04-01,,Mid,US,Paid Search,267.94
C003684,2025-04-01,,Mid,APAC,Organic,705.67
C003685,2025-04-01,,Enterprise,EU,Organic,2275.21
C003686,2025-04-01,2025-08-01,SMB,EU,Social,23.27
C003687,2025-04-01,,SMB,APAC,Organic,57.79
C003688,2025-04-01,,SMB,APAC,Social,49.45
C003689,2025-04-01,,SMB,EU,Referral,78.33
C003690,2025-04-01,,SMB,US,Paid Search,104.83
C003691,2025-04-01,2025-08-01,SMB,US,Organic,71.4
C003692,2025-04-01,,Mid,US,Organic,781.7
C003693,2025-04-01,,SMB,US,Referral,89.83
C003694,2025-04-01,,SMB,US,Paid Search,85.17
C003695,2025-05-01,,Mid,US,Organic,306.14
C003696,2025-05-01,,SMB,US,Social,64.66
C003697,2025-05-01,,SMB,APAC,Paid Search,69.09
C003698,2025-05-01,,SMB,APAC,Paid Search,80.71
C003699,2025-05-01,,SMB,US,Paid Search,104.91
C003700,2025-05-01,,SMB,EU,Organic,26.22
C003701,2025-05-01,,SMB,US,Organic,90.7
C003702,2025-05-01,,SMB,EU,Organic,76.31
C003703,2025-05-01,,Mid,APAC,Paid Search,300.06
C003704,2025-05-01,,SMB,APAC,Organic,101.98
C003705,2025-05-01,2025-06-01,SMB,US,Social,91.67
C003706,2025-05-01,,SMB,EU,Organic,25.53
C003707,2025-05-01,,Mid,EU,Social,883.66
C003708,2025-05-01,,Mid,APAC,Organic,587.33
C003709,2025-05-01,,SMB,APAC,Social,67.31
C003710,2025-05-01,2025-08-01,SMB,EU,Paid Search,55.93
C003711,2025-05-01,,SMB,EU,Organic,87.96
C003712,2025-05-01,,SMB,EU,Organic,86.42
C003713,2025-05-01,,Mid,EU,Referral,333.22
C003714,2025-05-01,,Enterprise,APAC,Referral,3873.07
C003715,2025-05-01,,Enterprise,EU,Paid Search,3939.48
C003716,2025-05-01,,SMB,APAC,Paid Search,84.4
C003717,2025-05-01,,SMB,EU,Organic,49.94
C003718,2025-05-01,,Mid,APAC,Paid Search,560.62
C003719,2025-05-01,,SMB,EU,Organic,72.77
C003720,2025-05-01,,Mid,EU,Paid Search,605.13
C003721,2025-05-01,,SMB,EU,Organic,44.34
C003722,2025-05-01,,Mid,APAC,Organic,823.0
C003723,2025-05-01,2025-06-01,SMB,US,Paid Search,98.07
C003724,2025-05-01,2025-08-01,SMB,APAC,Social,89.81
C003725,2025-05-01,,SMB,EU,Organic,99.79
C003726,2025-05-01,2025-07-01,SMB,US,Organic,81.26
C003727,2025-05-01,,SMB,APAC,Paid Search,79.35
C003728,2025-05-01,2025-06-01,SMB,EU,Social,59.5
C003729,2025-05-01,,SMB,EU,Paid Search,81.85
C003730,2025-05-01,,SMB,US,Organic,124.71
C003731,2025-05-01,,SMB,US,Social,68.01
C003732,2025-05-01,,Mid,EU,Organic,546.41
C003733,2025-05-01,,SMB,US,Organic,80.97
C003734,2025-05-01,,SMB,US,Organic,101.06
C003735,2025-05-01,,Mid,US,Social,569.06
C003736,2025-05-01,,Mid,APAC,Paid Search,472.68
C003737,2025-05-01,2025-06-01,SMB,US,Social,66.84
C003738,2025-05-01,,SMB,EU,Social,53.53
C003739,2025-05-01,,SMB,US,Organic,69.49
C003740,2025-05-01,2025-07-01,Mid,US,Referral,702.96
C003741,2025-05-01,,SMB,US,Organic,47.04
C003742,2025-05-01,,Mid,US,Paid Search,678.43
C003743,2025-05-01,,SMB,US,Paid Search,74.91
C003744,2025-05-01,,SMB,EU,Organic,109.88
C003745,2025-05-01,,Enterprise,EU,Organic,2889.22
C003746,2025-05-01,,SMB,EU,Paid Search,77.1
C003747,2025-05-01,,Enterprise,EU,Organic,1892.61
C003748,2025-05-01,,SMB,EU,Paid Search,83.69
C003749,2025-05-01,,SMB,US,Paid Search,71.83
C003750,2025-05-01,,SMB,EU,Paid Search,37.66
C003751,2025-05-01,,Mid,EU,Referral,253.46
C003752,2025-05-01,,SMB,EU,Organic,105.29
C003753,2025-05-01,,SMB,APAC,Referral,69.55
C003754,2025-05-01,,SMB,US,Social,67.47
C003755,2025-05-01,,SMB,APAC,Referral,90.52
C003756,2025-05-01,,Mid,APAC,Organic,358.49
C003757,2025-05-01,,SMB,EU,Paid Search,83.28
C003758,2025-05-01,,Mid,US,Paid Search,851.25
C003759,2025-05-01,,Mid,US,Social,547.8
C003760,2025-05-01,,SMB,US,Referral,111.36
C003761,2025-05-01,,SMB,US,Organic,80.54
C003762,2025-05-01,2025-07-01,SMB,US,Organic,106.72
C003763,2025-05-01,,SMB,APAC,Paid Search,68.73
C003764,2025-05-01,,SMB,EU,Paid Search,66.22
C003765,2025-05-01,,SMB,EU,Paid Search,118.05
C003766,2025-05-01,,SMB,EU,Paid Search,46.45
C003767,2025-05-01,,SMB,EU,Organic,75.1
C003768,2025-05-01,,SMB,US,Paid Search,118.06
C003769,2025-05-01,2025-07-01,SMB,US,Social,77.13
C003770,2025-05-01,,Mid,US,Organic,376.11
C003771,2025-05-01,,Mid,US,Social,487.97
C003772,2025-05-01,,SMB,EU,Organic,80.95
C003773,2025-05-01,,SMB,EU,Paid Search,75.95
C003774,2025-05-01,,SMB,EU,Organic,105.68
C003775,2025-05-01,,SMB,APAC,Paid Search,44.08
C003776,2025-05-01,,SMB,US,Referral,70.81
C003777,2025-05-01,,SMB,US,Organic,49.61
C003778,2025-05-01,,SMB,US,Organic,48.56
C003779,2025-05-01,,Mid,US,Organic,558.73
C003780,2025-05-01,,SMB,US,Organic,63.54
C003781,2025-05-01,2025-08-01,SMB,US,Organic,49.98
C003782,2025-05-01,,SMB,US,Organic,78.94
C003783,2025-05-01,,Mid,US,Paid Search,664.52
C003784,2025-05-01,2025-07-01,SMB,US,Paid Search,102.52
C003785,2025-05-01,,SMB,US,Referral,66.62
C003786,2025-05-01,,SMB,US,Social,53.95
C003787,2025-05-01,,Enterprise,US,Paid Search,5532.49
C003788,2025-05-01,,Enterprise,US,Paid Search,3604.5
C003789,2025-05-01,2025-06-01,SMB,US,Organic,86.89
C003790,2025-06-01,,SMB,US,Social,73.03
C003791,2025-06-01,,Enterprise,EU,Social,4024.48
C003792,2025-06-01,2025-07-01,SMB,EU,Organic,113.6
C003793,2025-06-01,,SMB,US,Referral,90.77
C003794,2025-06-01,2025-08-01,SMB,EU,Organic,59.72
C003795,2025-06-01,,Mid,US,Referral,499.16
C003796,2025-06-01,,SMB,US,Paid Search,73.63
C003797,2025-06-01,,SMB,US,Organic,57.31
C003798,2025-06-01,,Mid,EU,Paid Search,197.85
C003799,2025-06-01,,Mid,EU,Organic,732.72
C003800,2025-06-01,,SMB,APAC,Referral,123.07
C003801,2025-06-01,,Mid,US,Referral,965.69
C003802,2025-06-01,,SMB,APAC,Paid Search,93.42
C003803,2025-06-01,,SMB,EU,Paid Search,81.79
C003804,2025-06-01,,SMB,US,Paid Search,76.97
C003805,2025-06-01,,SMB,EU,Social,92.94
C003806,2025-06-01,,SMB,APAC,Social,71.77
C003807,2025-06-01,,SMB,US,Social,118.3
C003808,2025-06-01,,SMB,EU,Organic,118.25
C003809,2025-06-01,,SMB,US,Paid Search,101.18
C003810,2025-06-01,2025-08-01,SMB,EU,Social,136.49
C003811,2025-06-01,,SMB,EU,Paid Search,42.56
C003812,2025-06-01,,SMB,EU,Paid Search,89.54
C003813,2025-06-01,,SMB,EU,Organic,111.0
C003814,2025-06-01,,SMB,EU,Organic,85.51
C003815,2025-06-01,,SMB,US,Referral,61.91
C003816,2025-06-01,,SMB,US,Paid Search,47.89
C003817,2025-06-01,,SMB,US,Social,59.46
C003818,2025-06-01,,SMB,US,Paid Search,83.62
C003819,2025-06-01,,SMB,US,Paid Search,89.68
C003820,2025-06-01,,SMB,US,Organic,82.49
C003821,2025-06-01,,SMB,APAC,Paid Search,89.62
C003822,2025-06-01,2025-08-01,SMB,APAC,Organic,82.77
C003823,2025-06-01,,SMB,EU,Organic,84.23
C003824,2025-06-01,,SMB,EU,Social,45.31
C003825,2025-06-01,,SMB,US,Paid Search,83.41
C003826,2025-06-01,,Mid,EU,Social,949.06
C003827,2025-06-01,,SMB,US,Organic,112.58
C003828,2025-06-01,,SMB,US,Paid Search,63.88
C003829,2025-06-01,,Mid,APAC,Social,644.43
C003830,2025-06-01,,Enterprise,APAC,Paid Search,2923.05
C003831,2025-06-01,,Enterprise,EU,Organic,2596.37
C003832,2025-06-01,,Mid,US,Paid Search,423.36
C003833,2025-06-01,2025-08-01,SMB,US,Paid Search,68.63
C003834,2025-06-01,2025-08-01,SMB,EU,Paid Search,133.58
C003835,2025-06-01,,SMB,US,Social,51.65
C003836,2025-06-01,,SMB,US,Social,72.11
C003837,2025-06-01,,SMB,US,Paid Search,58.09
C003838,2025-06-01,,SMB,APAC,Organic,47.24
C003839,2025-06-01,,Mid,US,Social,314.61
C003840,2025-06-01,,SMB,APAC,Paid Search,54.63
C003841,2025-06-01,2025-07-01,SMB,APAC,Social,55.74
C003842,2025-06-01,,Mid,US,Paid Search,564.52
C003843,2025-06-01,2025-08-01,SMB,US,Organic,89.98
C003844,2025-06-01,,SMB,US,Organic,103.2
C003845,2025-06-01,,Mid,EU,Organic,912.8
C003846,2025-06-01,,Mid,US,Paid Search,789.68
C003847,2025-06-01,,Mid,US,Social,1070.82
C003848,2025-06-01,,SMB,US,Social,80.51
C003849,2025-06-01,,Mid,APAC,Paid Search,489.74
C003850,2025-06-01,,SMB,US,Paid Search,134.26
C003851,2025-06-01,2025-08-01,Mid,EU,Organic,1084.32
C003852,2025-06-01,,SMB,US,Paid Search,155.38
C003853,2025-06-01,,Mid,EU,Organic,838.21
C003854,2025-06-01,,SMB,APAC,Paid Search,56.54
C003855,2025-06-01,2025-07-01,SMB,US,Organic,71.63
C003856,2025-06-01,,SMB,US,Organic,47.64
C003857,2025-06-01,,SMB,US,Organic,69.66
C003858,2025-06-01,,SMB,APAC,Organic,107.4
C003859,2025-06-01,,SMB,US,Organic,56.42
C003860,2025-06-01,,SMB,EU,Paid Search,94.78
C003861,2025-06-01,2025-08-01,SMB,US,Organic,102.9
C003862,2025-06-01,,SMB,EU,Paid Search,98.83
C003863,2025-06-01,,Mid,EU,Organic,465.37
C003864,2025-06-01,,SMB,US,Paid Search,95.12
C003865,2025-06-01,,Mid,APAC,Organic,742.16
C003866,2025-06-01,,Mid,US,Organic,681.58
C003867,2025-06-01,,SMB,US,Social,97.32
C003868,2025-06-01,,SMB,APAC,Social,76.0
C003869,2025-06-01,,Mid,US,Organic,728.73
C003870,2025-06-01,,SMB,APAC,Social,97.53
C003871,2025-06-01,,Mid,APAC,Organic,547.22
C003872,2025-06-01,,SMB,EU,Paid Search,53.94
C003873,2025-06-01,,SMB,US,Paid Search,57.33
C003874,2025-06-01,,Mid,EU,Paid Search,815.42
C003875,2025-06-01,,SMB,US,Referral,61.28
C003876,2025-06-01,,Mid,US,Organic,735.12
C003877,2025-06-01,,SMB,US,Social,132.73
C003878,2025-06-01,,SMB,US,Paid Search,87.51
C003879,2025-06-01,,SMB,US,Paid Search,104.22
C003880,2025-06-01,,SMB,US,Paid Search,113.83
C003881,2025-06-01,,SMB,US,Social,102.52
C003882,2025-06-01,,SMB,EU,Paid Search,45.32
C003883,2025-06-01,,SMB,APAC,Paid Search,68.09
C003884,2025-06-01,2025-07-01,Mid,US,Organic,669.74
C003885,2025-06-01,2025-07-01,SMB,US,Organic,114.54
C003886,2025-07-01,,Mid,EU,Paid Search,731.09
C003887,2025-07-01,,SMB,US,Paid Search,31.16
C003888,2025-07-01,,Mid,EU,Referral,610.99
C003889,2025-07-01,,SMB,US,Organic,62.57
C003890,2025-07-01,,SMB,APAC,Organic,83.99
C003891,2025-07-01,,SMB,US,Referral,104.77
C003892,2025-07-01,,Mid,EU,Organic,758.07
C003893,2025-07-01,,SMB,US,Organic,115.78
C003894,2025-07-01,,SMB,EU,Paid Search,70.93
C003895,2025-07-01,,Mid,APAC,Organic,526.75
C003896,2025-07-01,,Mid,US,Social,389.05
C003897,2025-07-01,,SMB,APAC,Social,62.08
C003898,2025-07-01,,SMB,EU,Organic,99.52
C003899,2025-07-01,,Mid,EU,Organic,816.2
C003900,2025-07-01,2025-08-01,SMB,EU,Referral,81.49
C003901,2025-07-01,,SMB,APAC,Social,82.26
C003902,2025-07-01,,SMB,US,Organic,70.82
C003903,2025-07-01,,SMB,US,Organic,105.28
C003904,2025-07-01,,Mid,APAC,Organic,386.64
C003905,2025-07-01,,SMB,US,Organic,20.41
C003906,2025-07-01,,SMB,EU,Organic,114.15
C003907,2025-07-01,,Mid,APAC,Organic,641.34
C003908,2025-07-01,,SMB,APAC,Organic,139.82
C003909,2025-07-01,,Mid,APAC,Paid Search,428.47
C003910,2025-07-01,,Mid,EU,Organic,891.7
C003911,2025-07-01,2025-08-01,Mid,APAC,Social,759.55
C003912,2025-07-01,2025-08-01,SMB,US,Organic,85.69
C003913,2025-07-01,,SMB,US,Organic,81.15
C003914,2025-07-01,,SMB,US,Paid Search,84.86
C003915,2025-07-01,,SMB,APAC,Social,99.61
C003916,2025-07-01,,SMB,US,Organic,78.27
C003917,2025-07-01,,Enterprise,EU,Organic,4102.35
C003918,2025-07-01,,Mid,EU,Social,694.6
C003919,2025-07-01,2025-08-01,SMB,EU,Organic,115.4
C003920,2025-07-01,,Mid,US,Organic,572.08
C003921,2025-07-01,,SMB,APAC,Paid Search,34.7
C003922,2025-07-01,,Enterprise,US,Referral,2338.98
C003923,2025-07-01,,SMB,US,Organic,76.46
C003924,2025-07-01,,SMB,US,Referral,55.04
C003925,2025-07-01,,SMB,APAC,Social,79.58
C003926,2025-07-01,,SMB,EU,Organic,131.23
C003927,2025-07-01,,SMB,EU,Organic,34.57
C003928,2025-07-01,,SMB,US,Organic,75.01
C003929,2025-07-01,,SMB,US,Organic,56.51
C003930,2025-07-01,,Mid,US,Paid Search,574.55
C003931,2025-07-01,,Mid,EU,Paid Search,178.58
C003932,2025-07-01,,Mid,US,Social,617.53
C003933,2025-07-01,,SMB,US,Organic,107.57
C003934,2025-07-01,,SMB,US,Social,87.65
C003935,2025-07-01,,Mid,EU,Referral,521.71
C003936,2025-07-01,,SMB,EU,Organic,72.35
C003937,2025-07-01,,SMB,US,Paid Search,86.13
C003938,2025-07-01,,SMB,US,Social,86.76
C003939,2025-07-01,,Mid,EU,Organic,432.42
C003940,2025-07-01,,Mid,US,Referral,917.34
C003941,2025-07-01,,SMB,US,Paid Search,49.62
C003942,2025-07-01,,SMB,APAC,Organic,83.96
C003943,2025-07-01,,SMB,US,Paid Search,79.6
C003944,2025-07-01,2025-08-01,SMB,APAC,Organic,85.2
C003945,2025-07-01,,SMB,APAC,Paid Search,39.89
C003946,2025-07-01,,SMB,EU,Organic,112.54
C003947,2025-07-01,,SMB,US,Organic,84.11
C003948,2025-07-01,,SMB,US,Organic,58.72
C003949,2025-07-01,,SMB,US,Referral,116.7
C003950,2025-07-01,,SMB,APAC,Paid Search,74.73
C003951,2025-07-01,,SMB,US,Organic,96.57
C003952,2025-07-01,,Mid,US,Organic,593.76
C003953,2025-07-01,,SMB,US,Referral,76.24
C003954,2025-07-01,,SMB,APAC,Social,107.05
